id,pago_code,alumno_id,ciclo_id,fecha_pago,monto_total,tipo_de_pago,metodo_de_pago,recibio,observaciones,comprobante_url,origen,agradecimiento_enviado,creado_en
5a169ab8-5118-4ab6-b102-cafd3635e3c3,,c94e75bd-f940-4e2f-a9b3-2d1dc8ad0554,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2026-01-22,1500.00,Colegiatura,Efectivo,Christian,Colegiatura Enero,,UI,false,2026-01-22 09:03:48.847776-07
5a26cc37-ed55-4ef9-a9f3-f9212a444b82,,d81e498e-7690-4676-9957-8b832ccf8ea0,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2025-10-17,500.00,Inscripción,Efectivo,Christian,abono a inscripción,,UI,false,2025-10-19 16:22:46.730148-07
5a496f86-8d1f-4304-85b7-266277bea0a6,,3523dbd3-f616-4c1d-9a52-db64d88e0b23,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2025-09-30,1400.00,Colegiatura,Efectivo,Christian,septiembre,,UI,false,2025-10-20 08:18:38.432237-07
5a658bb0-60fa-4584-9e45-b79604d0959d,,f5bb300e-d8ed-4cca-b176-cb11e46338bd,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2025-02-05,1100.00,Inscripción,Transferencia,Fran,periodo preinscripciones,,UI,false,2025-10-20 09:54:47.196857-07
5b272d0a-9171-490d-b014-92329da51802,,edd2b7ac-5bca-4650-8c2e-75f65e70849f,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2025-12-05,2400.00,Colegiatura,Transferencia,Christian,Pago a Diciembre / Julio,,UI,false,2025-12-05 08:05:05.906761-07
5b43760e-28ac-4a06-904f-bef11dda3738,,df9c3a2b-804a-47bc-9b11-eb45575dad16,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2025-09-15,1200.00,Colegiatura,Efectivo,Christian,septiembre,,UI,false,2025-10-20 08:59:21.830459-07
5bb37264-08c3-4750-82bf-2b29cb140ae4,,3523dbd3-f616-4c1d-9a52-db64d88e0b23,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2025-11-07,2800.00,Colegiatura,Efectivo,Christian,Pago de Octubre y Noviembre,,UI,false,2025-11-07 13:07:31.233539-07
5be49ba7-256f-4121-8ced-93eceb37e242,,05ea74c3-0d10-4956-90f5-22e05c155e58,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2025-09-30,1600.00,Colegiatura,Efectivo,Christian,septiembre,,UI,false,2025-10-20 10:13:43.412397-07
5c2957a7-918d-4e81-b8a4-04645515a40f,,00fca4aa-70ed-464e-822f-6272cba1d93e,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2026-03-16,1400.00,Colegiatura,Efectivo,Fran,Abono Mar/Ago,,UI,false,2026-03-17 08:12:56.412305-07
5c82df2e-381a-4516-9541-f082d3f783df,,58676041-fe76-4791-9f8b-7bc1dad83cb8,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2025-10-14,1200.00,Inscripción,Transferencia,Fran,Evidencia de captura en whatsapp 28oct25,,UI,false,2025-10-28 10:39:15.969285-07
5ca4ab2a-6d67-4efb-86e4-d6da9a817baf,,7392fe19-c6bd-489a-9cf5-3f6861139603,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2026-04-29,1300.00,Colegiatura,Efectivo,Christian,Colegiatura Abril,,UI,false,2026-04-29 08:06:29.835426-07
5cd6e479-6128-4773-9f27-d8dd866c992f,,a71be5b5-f484-434a-912c-d679234166b5,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2025-09-25,1600.00,Colegiatura,Transferencia,Fran,Manda captura de la conversación registrado el 29oct25,,UI,false,2025-10-29 09:16:53.874523-07
5cf4d47c-667f-4046-877d-45a95b240978,,e5a7742b-06e9-4add-a1c7-4049a93b2b75,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2026-03-24,1100.00,Colegiatura,Efectivo,Fran,Abril,,UI,false,2026-03-24 08:58:59.930571-07
5d709c70-7ad6-46cf-a10a-820e1677751b,,0e861609-c592-4713-bfad-a86c2f7d1c00,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2026-01-21,1600.00,Colegiatura,Efectivo,Fran,Colegiatura Enero,,UI,false,2026-04-21 08:12:59.840732-07
5d892765-d6d3-4579-b10f-3bec8937a2cc,,3f6663d7-9b89-4ea2-9f06-5035caff6390,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2026-02-16,900.00,Colegiatura,Transferencia,Christian,Abono a Colegiaturas,,UI,false,2026-02-16 08:05:57.935963-07
5f5054a5-9efd-4d5a-bbb4-3f1848265cf3,,edd2b7ac-5bca-4650-8c2e-75f65e70849f,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2026-06-03,200.00,Colegiatura,Efectivo,Christian,,,UI,false,2026-06-03 09:10:19.525403-07
600d06b5-d0a6-4ad6-9af0-e800e55edcf9,,a4c9cada-bb7c-4116-8091-8b3e944aba30,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2025-12-11,2000.00,Colegiatura,Efectivo,Christian,Pago a Colegiaturas,,UI,false,2025-12-11 10:54:26.017969-07
60beb4a6-b6ab-4637-8dc0-ad9ef13d6e6b,,5cb7777e-5664-4929-b875-cddff5a7c18c,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2025-10-06,1500.00,Colegiatura,Efectivo,Christian,octubre,,UI,false,2025-10-20 08:07:19.513204-07
6148ad5e-332c-4471-9324-585334ee4b91,,6f2f8410-2704-4938-8538-21edb5b8221a,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2026-01-12,1000.00,Colegiatura,Efectivo,Christian,Abono a Diciembre/Julio,,UI,false,2026-01-12 07:57:21.585597-07
61e28db6-2100-45ca-9d00-a98381b2f0db,,61ed3b0d-3542-46bc-a02d-4f73b36cffd3,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2025-11-03,1100.00,Colegiatura,Efectivo,Christian,noviembre,,UI,false,2025-11-03 08:49:20.963741-07
61ef0a46-ecf5-4225-baec-e3e431dd09d4,,533aa94a-8eb8-436d-82ac-cb0d104f816e,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2026-03-13,900.00,Colegiatura,Transferencia,Christian,Abono Marzo/Agosto,,UI,false,2026-03-13 08:16:35.048869-07
62bd8fa4-071f-4272-b927-e5049ce2d780,,69450844-df68-4eb9-a465-967c31417074,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2025-11-28,1600.00,Colegiatura,Efectivo,Fran,pago a colegiaturas,,UI,false,2025-12-01 11:57:38.951714-07
638b5959-6309-439d-925d-6ed5da61c9a7,,845acc82-5357-4263-a24c-e03f7ea60a49,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2026-03-13,1800.00,Colegiatura,Transferencia,Christian,Marzo/Agosto,,UI,false,2026-05-16 07:49:07.133198-07
63a2c26f-3830-4c70-9671-2ab1ea5c89b9,,2645afb7-c140-490c-b8db-c0dd4fbf6e11,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2026-03-02,2000.00,Colegiatura,Efectivo,Christian,Abono Marzo/Agosto,,UI,false,2026-03-02 09:06:37.559396-07
64299548-3745-482a-ad5d-c9bd4f6d293f,,02b5e8d1-89fb-4a1d-a9d3-58817df86b24,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2025-12-16,1600.00,Colegiatura,Efectivo,Christian,Finiquito Colegiatura Dic / Jul,,UI,false,2025-12-16 09:22:49.121114-07
648c4063-8d1e-4e0d-add1-f67f1d528fd1,,83744ef9-a5f4-4c6a-9c81-a6ea4f9507cf,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2025-09-05,1300.00,Colegiatura,Transferencia,Fran,septiembre,,UI,false,2025-10-20 08:01:59.035297-07
64e9e62a-b4c9-4faa-9fab-ed2fd8f5e37c,,6f2f8410-2704-4938-8538-21edb5b8221a,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2025-02-05,1100.00,Inscripción,Efectivo,Christian,periodo preinscripciones,,UI,false,2025-10-19 15:56:18.487325-07
6594b64e-7cf7-4443-b054-ea585b6974fe,,ea4ba647-d045-4e06-ae83-397c1aa0fb8d,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2025-02-14,1100.00,Inscripción,Efectivo,Christian,periodo preinscripciones,,UI,false,2025-10-19 15:28:54.986535-07
66511daa-6df8-45bc-ab44-7259ccc93889,,2bc201a6-4c7f-402c-9ed1-a2310ae79d3c,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2026-05-06,1500.00,Colegiatura,Transferencia,Fran,,,UI,false,2026-06-24 10:08:49.673784-07
66803273-03f8-4bc2-83b3-76696a313c0c,,d08fe665-bb14-41a1-b1b8-902320280075,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2025-09-29,1350.00,Colegiatura,Efectivo,Christian,"finiquito septiembre ",,UI,false,2025-10-19 16:58:08.372722-07
67155681-e8ea-40bf-9967-e9f99f52469c,,8d1da005-457e-4b91-b44a-605b0ca3c47a,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2026-03-09,4800.00,Colegiatura,Efectivo,Christian,Abono a 3 colegiaturas,,UI,false,2026-03-09 08:24:19.097835-07
676c8117-68c5-4704-8bff-446e8b09b4c7,,e5a7742b-06e9-4add-a1c7-4049a93b2b75,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2025-12-02,2200.00,Colegiatura,Efectivo,Christian,Mes de Diciembre/Julio,,UI,false,2025-12-02 08:36:43.136056-07
6916d287-6bc2-4b4d-9387-703900d6a596,,0a79ced7-bab3-44d8-89da-e166880163bd,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2026-06-12,900.00,Colegiatura,Transferencia,Christian,,,UI,false,2026-06-16 08:46:32.654514-07
6933ee78-4330-4e9b-b3fe-9a74c7cfdc8e,,edd2b7ac-5bca-4650-8c2e-75f65e70849f,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2026-06-03,1000.00,Colegiatura,Efectivo,Christian,Abono,,UI,false,2026-06-03 09:07:00.854539-07
6a9575d3-37d6-4808-911d-712faa1e1373,,5af22e45-f9f7-4577-b07b-7ce4a7940329,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2026-02-04,1500.00,Colegiatura,Transferencia,Fran,Colegiatura Febrero,,UI,false,2026-02-05 07:59:54.39446-07
6aa0269d-854d-4a58-9a70-50cc64ff75dd,,6539fe6a-8f3f-4a06-aa20-dbb71a0a4ccb,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2025-11-24,1600.00,Colegiatura,Efectivo,Fran,Paga noviembre,,UI,false,2025-11-25 08:00:04.769578-07
6b950e9d-7f30-4945-be2b-930472b56d16,,00fca4aa-70ed-464e-822f-6272cba1d93e,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2025-09-08,1400.00,Colegiatura,Efectivo,Christian,septiembre,,UI,false,2025-10-19 17:39:07.021026-07
6c3d9eec-d5e6-4d89-ab02-f3ffd51da307,,95149f3e-bf90-4279-8471-a562bd517960,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2025-10-23,1600.00,Colegiatura,Efectivo,Fran,octubre,,UI,false,2025-10-23 10:10:54.751496-07
6c81fe26-9d98-4b8f-a043-15b0a8981d75,,a71be5b5-f484-434a-912c-d679234166b5,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2025-09-01,2500.00,Inscripción,Transferencia,Fran,,,UI,false,2025-10-20 08:03:44.372314-07
6d473821-4889-4649-bc72-fa55c05bf1ab,,6f2f8410-2704-4938-8538-21edb5b8221a,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2026-02-20,1000.00,Colegiatura,Efectivo,Christian,Colegiatura Febrero,,UI,false,2026-02-20 08:37:13.118519-07
6dff9aaa-3c00-40aa-8f15-cd5f3f17f034,,81db6f65-f0d0-45e2-93d7-8d0e5c3dc56a,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2026-02-20,1000.00,Colegiatura,Efectivo,Christian,Colegiatura Febrero,,UI,false,2026-02-20 08:36:43.178681-07
6e043db5-12e1-47d3-9b03-9c9b877a2c9d,,3f6663d7-9b89-4ea2-9f06-5035caff6390,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2026-05-15,900.00,Colegiatura,Transferencia,Christian,Pago de Agosto,,UI,false,2026-05-16 07:47:01.825153-07
6e48107e-3aa7-4796-be6c-7374ba5e1508,,a289cbad-dbdb-4e9c-8afd-aeef6bbd7fcb,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2025-12-05,2800.00,Colegiatura,Efectivo,Christian,Pago Diciembre/Julio,,UI,false,2025-12-05 08:07:41.875824-07
70a5873c-197a-4684-843e-77a1ad93402b,,a6b37970-a2fa-4a7b-8b11-d3e5151b40b3,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2026-06-16,1600.00,Colegiatura,Efectivo,Fran,,,UI,false,2026-06-16 09:08:45.166064-07
71232767-c8bb-406f-b50b-7a4f4df588ce,,2a0d752a-79d5-4658-bf0d-64b137383ac6,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2026-06-16,1800.00,Colegiatura,Transferencia,Fran,Mayo y Junio,,UI,false,2026-06-16 09:32:07.463421-07
7190faef-8189-43c9-8c92-8468e4fc960d,,6539fe6a-8f3f-4a06-aa20-dbb71a0a4ccb,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2025-09-01,2500.00,Inscripción,Efectivo,Christian,,,UI,false,2025-10-19 17:36:10.358833-07
72100520-2eed-4b7d-ac14-46b0b6065404,,6a9b25d0-e6e4-4cf2-94ef-4ba0a59c5b2d,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2026-01-23,1000.00,Colegiatura,Efectivo,Christian,Colegiatura Julio,,UI,false,2026-01-23 10:20:45.907657-07
726b3e2d-62fc-4d64-9055-f86a0f09cb81,,2645afb7-c140-490c-b8db-c0dd4fbf6e11,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2026-03-03,1000.00,Colegiatura,Efectivo,Christian,Finiquito Mar/Ago,,UI,false,2026-03-03 09:13:30.798123-07
72950048-7e6f-4ac7-aab6-feec39467265,,a8144361-4bce-487c-bc3a-949391e8d895,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2026-02-12,900.00,Colegiatura,Transferencia,Christian,Colegiatura Febrero,,UI,false,2026-02-13 09:02:27.121729-07
72c242a7-3fcb-45ab-b0ec-ab27812c47b3,,18f8e872-a787-4eef-953c-1c326065039e,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2025-10-29,1000.00,Colegiatura,Efectivo,Christian,Noviembre,,UI,false,2025-10-29 08:46:31.909519-07
73205378-03be-4b25-9609-9334ae990ebd,,5b6f10bf-24ec-4e49-8839-dbf02ee4cd75,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2025-02-26,1100.00,Inscripción,Transferencia,Fran,periodo preinscripciones,,UI,false,2025-10-20 07:55:07.118675-07
73a94684-3cb5-4587-9060-19998b15f512,,8d1da005-457e-4b91-b44a-605b0ca3c47a,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2025-10-03,1600.00,Colegiatura,Efectivo,Christian,septiembre,,UI,false,2025-10-20 09:10:47.826411-07
741ee40b-99e0-49da-b781-792b6cad6216,,64b7b8c4-c418-4b27-8aa7-31c44d2850f4,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2026-04-13,1200.00,Colegiatura,Efectivo,Fran,Colegiatura Ago,,UI,false,2026-04-27 09:06:18.311964-07
754a36cd-b564-482f-bf7b-ac14c5b78358,,6d484f92-07ed-4ef5-acde-ed43c7314527,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2025-11-07,1500.00,Colegiatura,Efectivo,Christian,Pago Noviembre,,UI,false,2025-11-07 09:00:15.403604-07
7565b219-ec8a-4e47-b1c4-1a553c4735e7,,c94e75bd-f940-4e2f-a9b3-2d1dc8ad0554,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2025-09-02,2500.00,Inscripción,Efectivo,Christian,"Se hizo en dos pagos, se registra en uno",,UI,false,2025-10-19 15:36:25.650098-07
756fab86-13e6-4281-a190-8cab87f16f57,,e2808836-b027-41af-8918-de113abd6e4a,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2025-09-01,2500.00,Inscripción,Efectivo,Fran,,,UI,false,2025-10-20 08:25:17.302479-07
75ac3de1-25e9-4dc4-83b0-482efa72a604,,d81e498e-7690-4676-9957-8b832ccf8ea0,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2025-11-14,500.00,Colegiatura,Transferencia,Fran,Abono pendiente de registrar,,UI,false,2025-12-03 10:20:14.261322-07
7614df16-1ad5-4ab5-94c0-2d62c2897778,,bcb7ffd8-0cfa-449a-88d5-626f505cb19c,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2026-03-05,1100.00,Colegiatura,Efectivo,Christian,Colegiatura Marzo,,UI,false,2026-03-05 08:57:57.702938-07
76b1e469-d4d2-4c70-9de4-47d0e6fb6724,,ae5f806a-46b0-4a53-8eb3-9a5dd3e9d0dd,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2026-01-13,2600.00,Colegiatura,Efectivo,Christian,Pago de Noviembre y Diciembre,,UI,false,2026-01-13 08:05:19.087025-07
76bba8f6-c616-40f3-85c1-ab9b8bfb4b4d,,0e861609-c592-4713-bfad-a86c2f7d1c00,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2025-10-03,1600.00,Colegiatura,Efectivo,Christian,octubre,,UI,false,2025-10-19 17:46:39.908932-07
771a5c07-d08d-491c-8daa-da499c3b4312,,abea3641-4bdf-451a-8710-fa95ab34cab7,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2026-04-23,1600.00,Colegiatura,Efectivo,Christian,Abono a Colegiaturas,,UI,false,2026-04-23 08:08:34.628344-07
7752d0e2-c48b-490c-921a-1af0a7ec80ab,,18f8e872-a787-4eef-953c-1c326065039e,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2026-05-28,1000.00,Colegiatura,Efectivo,Christian,Mes de Mayo,,UI,false,2026-05-28 08:28:25.831341-07
7765d43b-22eb-4752-baf5-b0291c501a09,,0a79ced7-bab3-44d8-89da-e166880163bd,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2025-09-02,900.00,Colegiatura,Efectivo,Christian,septiembre,,UI,false,2025-10-19 15:32:11.613672-07
77e8494f-c862-48fd-b459-f9a3fd517eff,,02b5e8d1-89fb-4a1d-a9d3-58817df86b24,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2025-09-01,2500.00,Inscripción,Efectivo,Fran,no se sabe cuando se pagó sólo que se pagó a mtra fran,,UI,false,2025-10-19 17:41:53.064388-07
784bbd62-bcf1-4720-8363-c164e3a07a1a,,061d5f0c-2ec0-4698-a862-38cdd50d237d,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2026-04-29,1500.00,Colegiatura,Efectivo,Christian,Colegiatura Abril,,UI,false,2026-04-29 08:08:49.791772-07
78b96b72-cc62-49d7-a0c5-beed49d62659,,f618e808-f64d-40f7-ac44-d3b6ddc0f0a7,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2025-10-17,1500.00,Colegiatura,Efectivo,Christian,octubre,,UI,false,2025-10-20 07:52:00.759439-07
797f3b6f-3697-4615-8270-204079bd9cb2,,18f8e872-a787-4eef-953c-1c326065039e,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2026-01-14,1000.00,Colegiatura,Efectivo,Christian,Pago de Enero,,UI,false,2026-01-14 09:11:31.045571-07
7a1dc7d1-0bf7-44f2-beb1-c453a4650e41,,533aa94a-8eb8-436d-82ac-cb0d104f816e,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2026-06-30,900.00,Colegiatura,Transferencia,Christian,,,UI,false,2026-06-30 15:27:37.735606-07
7b0df9d4-452e-4a0f-ba68-5268124542d8,,f618e808-f64d-40f7-ac44-d3b6ddc0f0a7,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2025-09-01,2500.00,Inscripción,Efectivo,Fran,,,UI,false,2025-10-20 07:50:45.827604-07
7b3280bd-f878-4c9f-a883-76a5e07d55f8,,6539fe6a-8f3f-4a06-aa20-dbb71a0a4ccb,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2026-04-13,3200.00,Colegiatura,Transferencia,Fran,Marzo/Agosto,,UI,false,2026-04-13 08:35:22.008533-07
7b525d45-770d-450f-955d-e1fa9439929f,,afa0658f-b7b9-4fb1-997b-0e0fcf93b4e1,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2026-02-27,1500.00,Colegiatura,Transferencia,Fran,Colegiatura Febrero,,UI,false,2026-04-17 07:50:17.880329-07
7c05cb82-b950-41a6-bdf3-5b0a8aca00c0,,02b5e8d1-89fb-4a1d-a9d3-58817df86b24,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2026-05-07,1600.00,Colegiatura,Efectivo,Christian,,,UI,false,2026-06-16 09:46:20.59436-07
7c688f9e-3674-43ae-9dd6-9c279cf8281a,,2a01ea65-7487-4834-ab23-855018d8868e,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2026-06-05,3000.00,Colegiatura,Efectivo,Christian,Mayo y Junio,,UI,false,2026-06-05 07:58:26.265017-07
7d72ee32-879e-4150-a700-d0846fa2e50c,,ea4ba647-d045-4e06-ae83-397c1aa0fb8d,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2026-05-18,1500.00,Colegiatura,Efectivo,Christian,Colegiatura Mayo,,UI,false,2026-05-18 08:44:05.102741-07
7dd65bfb-d940-423a-9cd5-bab92dfcf533,,edd2b7ac-5bca-4650-8c2e-75f65e70849f,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2026-05-14,1200.00,Colegiatura,Transferencia,Christian,,,UI,false,2026-06-03 11:11:43.75389-07
7e75f2e8-68b7-4dcd-8131-695d6ccfc2e0,,d81e498e-7690-4676-9957-8b832ccf8ea0,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2025-09-30,1200.00,Inscripción,Efectivo,Christian,abono a inscripción,,UI,false,2025-10-19 16:22:20.783141-07
7e7e1517-0c3c-47c1-b8cd-74aebe03674b,,4f28d56c-a1e3-4052-87a3-ecd1d9b0d5b6,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2025-10-31,1500.00,Colegiatura,Transferencia,Christian,Mes de Noviembre,,UI,false,2025-10-31 09:30:48.759883-07
7eff8445-8036-4fd8-be19-5a6340ff915e,,df9c3a2b-804a-47bc-9b11-eb45575dad16,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2026-05-14,1200.00,Colegiatura,Transferencia,Christian,,,UI,false,2026-06-03 11:11:52.316726-07
7f51aaf3-0909-41e1-ba85-f12bd8c6bed3,,02b5e8d1-89fb-4a1d-a9d3-58817df86b24,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2025-11-03,1600.00,Colegiatura,Efectivo,Christian,Pago Noviembre,,UI,false,2025-11-03 13:40:01.670222-07
7f6304b8-0617-400b-9d33-41b6238d45a6,,a289cbad-dbdb-4e9c-8afd-aeef6bbd7fcb,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2025-09-05,1400.00,Colegiatura,Efectivo,Christian,septiembre,,UI,false,2025-10-20 09:43:28.604893-07
801c5cfb-dfc2-4b06-813a-aac3b2712dc4,,6a9b25d0-e6e4-4cf2-94ef-4ba0a59c5b2d,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2026-03-05,1000.00,Colegiatura,Efectivo,Citlali,Colegiatura Marzo,,UI,false,2026-04-17 08:24:26.912621-07
80506a38-e739-46d9-bdbf-f2674b537c58,,f5bb300e-d8ed-4cca-b176-cb11e46338bd,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2026-01-19,1400.00,Colegiatura,Efectivo,Christian,Colegiatura Enero,,UI,false,2026-01-19 07:51:45.747055-07
819aa7b8-b683-41ec-8230-3d6af40a0489,,9ace76f4-cf42-4715-ba18-951ec5af9103,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2026-01-27,1000.00,Colegiatura,Efectivo,Christian,Colegiatura Enero,,UI,false,2026-01-27 09:07:46.072804-07
81bdd5c0-af83-463c-8c48-5ea7483c6d80,,845acc82-5357-4263-a24c-e03f7ea60a49,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2026-02-12,900.00,Colegiatura,Transferencia,Christian,Colegiatura Febrero,,UI,false,2026-02-13 09:03:02.696724-07
81d045e1-f34b-4162-aa1a-40d6d14a1010,,e5a7742b-06e9-4add-a1c7-4049a93b2b75,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2026-03-12,1100.00,Colegiatura,Efectivo,Christian,--,,UI,false,2026-03-12 09:04:59.278331-07
82292f9b-a24c-46c3-b0da-609e49bee438,,00fca4aa-70ed-464e-822f-6272cba1d93e,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2026-01-07,1400.00,Colegiatura,Efectivo,Fran,Colegiatura Enero (pagó em soriana),,UI,false,2026-02-16 07:56:11.824687-07
83cf18d4-e60d-4b50-aea7-c69013815ddd,,2a0d752a-79d5-4658-bf0d-64b137383ac6,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2025-12-01,1800.00,Colegiatura,Transferencia,Fran,--,,UI,false,2026-03-02 10:11:46.030687-07
83d1a8d9-a8ff-49f1-a0e9-3953eb719bfd,,d8b23e94-04f7-4eed-9748-9c90f9758257,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2026-02-05,1200.00,Colegiatura,Transferencia,Christian,Abono a colegiatura,,UI,false,2026-02-05 08:04:31.707342-07
83e40b64-15a1-4f68-ac74-386c3c65a9d7,,845acc82-5357-4263-a24c-e03f7ea60a49,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2026-05-15,900.00,Colegiatura,Transferencia,Christian,Mayo,,UI,false,2026-05-16 07:50:04.361431-07
840d1101-739a-42c7-9556-b255f5d56193,,bcb7ffd8-0cfa-449a-88d5-626f505cb19c,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2026-02-03,1000.00,Inscripción,Transferencia,Fran,,,UI,false,2026-03-05 08:57:10.348722-07
843b7180-66be-4638-9863-9d2225db7c36,,2e6b93f5-df65-49fd-8c38-d2325e1f2a4f,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2026-01-20,900.00,Colegiatura,Transferencia,Christian,Abono a colegiaturas,,UI,false,2026-01-20 08:17:26.398214-07
844a1334-bd1a-4a3b-8e0d-c5c89ace59a8,,6a9b25d0-e6e4-4cf2-94ef-4ba0a59c5b2d,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2025-09-19,1000.00,Colegiatura,Efectivo,Christian,octubre anticipado,,UI,false,2025-10-20 08:09:35.499427-07
844bdc34-6fb3-4c1b-8a40-bf2a0c26385b,,18f8e872-a787-4eef-953c-1c326065039e,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2025-09-02,1000.00,Colegiatura,Efectivo,Christian,septiembre,,UI,false,2025-10-20 10:11:38.20681-07
8486dce0-3d93-498c-a1c5-46e4bb1b86cf,,6a9b25d0-e6e4-4cf2-94ef-4ba0a59c5b2d,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2026-05-22,1000.00,Colegiatura,Efectivo,Christian,,,UI,false,2026-05-22 09:48:28.064367-07
